epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,791.381,1.52067,0.56937,0.00134,0.84916,0.79474,0.85036,0.41749,2.01459,0.915,0.00183,0.0005942,0.0005942,0.0005942
73,802.258,1.52513,0.54897,0.00132,0.82078,0.78431,0.84049,0.41434,1.98913,0.92287,0.0018,0.0005744,0.0005744,0.0005744
74,813.142,1.49297,0.56264,0.00137,0.84224,0.81569,0.86109,0.43554,2.00045,0.87336,0.0018,0.0005546,0.0005546,0.0005546
75,824.087,1.44976,0.52587,0.00126,0.85213,0.79097,0.85705,0.42728,2.01689,0.92387,0.00184,0.0005348,0.0005348,0.0005348
76,834.88,1.48525,0.53004,0.00129,0.85271,0.78431,0.85396,0.42635,2.0087,0.94555,0.00184,0.000515,0.000515,0.000515
77,846.158,1.46183,0.53979,0.00125,0.84798,0.76564,0.85247,0.4211,2.03789,0.90429,0.00185,0.0004952,0.0004952,0.0004952
78,857.275,1.4311,0.51621,0.00127,0.82358,0.81176,0.84963,0.41485,2.01253,0.91905,0.00178,0.0004754,0.0004754,0.0004754
79,868.385,1.42531,0.51604,0.00126,0.83773,0.73725,0.83431,0.40541,2.04374,0.92068,0.00187,0.0004556,0.0004556,0.0004556
80,879.645,1.42202,0.56131,0.00122,0.82817,0.75294,0.83891,0.4185,1.99365,0.97084,0.00178,0.0004358,0.0004358,0.0004358
81,890.805,1.41637,0.50114,0.00124,0.77944,0.82353,0.84596,0.42029,1.99004,0.93005,0.00176,0.000416,0.000416,0.000416
82,902.004,1.45299,0.52192,0.00132,0.81955,0.80784,0.86105,0.42045,2.02253,0.88126,0.00183,0.0003962,0.0003962,0.0003962
83,913.414,1.43113,0.5454,0.00119,0.85564,0.76705,0.85437,0.42668,1.95436,0.9237,0.00174,0.0003764,0.0003764,0.0003764
84,924.559,1.35418,0.47165,0.00117,0.85372,0.80784,0.86304,0.43476,1.95603,0.87004,0.00176,0.0003566,0.0003566,0.0003566
85,935.656,1.36417,0.49888,0.0012,0.86539,0.79216,0.86191,0.41924,1.98984,0.84922,0.0018,0.0003368,0.0003368,0.0003368
86,946.929,1.43499,0.48216,0.00121,0.83716,0.81176,0.86378,0.41028,2.01534,0.85591,0.00184,0.000317,0.000317,0.000317
87,958.11,1.36489,0.47532,0.00118,0.86576,0.80932,0.87219,0.42472,2.00497,0.86575,0.0018,0.0002972,0.0002972,0.0002972
88,969.418,1.36728,0.51108,0.00116,0.86146,0.80467,0.87065,0.42433,2.00725,0.85049,0.00181,0.0002774,0.0002774,0.0002774
89,980.632,1.34981,0.45566,0.00114,0.86532,0.80626,0.87353,0.43156,1.98896,0.84433,0.0018,0.0002576,0.0002576,0.0002576
90,991.786,1.39278,0.49109,0.00115,0.89448,0.81961,0.88557,0.4362,1.99806,0.85543,0.0018,0.0002378,0.0002378,0.0002378
91,1003.65,1.38576,0.47662,0.00119,0.87726,0.80784,0.87549,0.43504,1.97824,0.84904,0.0018,0.000218,0.000218,0.000218
92,1014.83,1.37604,0.45108,0.00119,0.87265,0.77929,0.86682,0.43212,1.95742,0.86198,0.00177,0.0001982,0.0001982,0.0001982
93,1026.08,1.34807,0.46606,0.00115,0.90229,0.76047,0.86582,0.42927,1.97258,0.85131,0.00176,0.0001784,0.0001784,0.0001784
94,1037.29,1.35779,0.47075,0.00115,0.85579,0.78824,0.87042,0.42648,1.97993,0.8478,0.00176,0.0001586,0.0001586,0.0001586
95,1048.38,1.35026,0.4667,0.00112,0.8672,0.8,0.87345,0.43392,1.96216,0.8523,0.00175,0.0001388,0.0001388,0.0001388
96,1059.49,1.3151,0.44809,0.00112,0.85572,0.80392,0.8736,0.43727,1.96474,0.84707,0.00176,0.000119,0.000119,0.000119
97,1070.48,1.33976,0.45484,0.00116,0.83426,0.81176,0.87287,0.43342,1.969,0.85118,0.00176,9.92e-05,9.92e-05,9.92e-05
98,1081.66,1.33811,0.45551,0.00111,0.83373,0.81961,0.87448,0.43717,1.98211,0.86716,0.00176,7.94e-05,7.94e-05,7.94e-05
99,1092.64,1.38691,0.45858,0.00118,0.83748,0.80784,0.87118,0.43403,1.97719,0.86185,0.00177,5.96e-05,5.96e-05,5.96e-05
100,1103.68,1.31143,0.46422,0.00112,0.83605,0.81989,0.87454,0.43442,1.96614,0.85658,0.00176,3.98e-05,3.98e-05,3.98e-05
