epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,302.847,1.71534,0.67843,0.00155,0.75315,0.81362,0.84065,0.39495,2.03367,0.90844,0.00189,0.0009506,0.0009506,0.0009506
55,308.199,1.69793,0.63299,0.00155,0.85802,0.77647,0.86308,0.4025,2.04229,0.89554,0.00188,0.0009308,0.0009308,0.0009308
56,313.607,1.73221,0.64233,0.00158,0.84557,0.78431,0.87085,0.39757,2.02903,0.87714,0.00189,0.000911,0.000911,0.000911
57,319.11,1.71685,0.621,0.00154,0.79203,0.79155,0.83843,0.38433,2.03793,0.992,0.00186,0.0008912,0.0008912,0.0008912
58,324.605,1.6823,0.63259,0.00152,0.84203,0.7734,0.84638,0.39522,2.0324,0.88137,0.00193,0.0008714,0.0008714,0.0008714
59,329.998,1.63896,0.62798,0.0015,0.83421,0.78431,0.8529,0.38338,2.03581,0.94217,0.0019,0.0008516,0.0008516,0.0008516
60,335.377,1.67445,0.65609,0.00152,0.87272,0.77976,0.86431,0.40601,2.00555,0.88175,0.00188,0.0008318,0.0008318,0.0008318
61,340.785,1.64757,0.63297,0.00147,0.76201,0.83137,0.85764,0.4196,1.982,0.87161,0.00187,0.000812,0.000812,0.000812
62,346.299,1.63278,0.6357,0.00146,0.81428,0.78431,0.86446,0.42323,1.96503,0.88735,0.00181,0.0007922,0.0007922,0.0007922
63,351.981,1.65379,0.60007,0.00151,0.83049,0.81569,0.87247,0.4145,1.98138,0.86102,0.00188,0.0007724,0.0007724,0.0007724
64,357.373,1.631,0.61816,0.00147,0.86059,0.74118,0.84066,0.41436,1.9877,0.86308,0.00184,0.0007526,0.0007526,0.0007526
65,362.74,1.61619,0.64387,0.00142,0.80288,0.76078,0.83791,0.41311,2.01314,0.92016,0.00189,0.0007328,0.0007328,0.0007328
66,368.222,1.55369,0.63845,0.00135,0.78214,0.80248,0.8432,0.41135,1.96931,0.89413,0.00185,0.000713,0.000713,0.000713
67,373.739,1.59319,0.61423,0.00142,0.81008,0.79608,0.8405,0.41548,2.04554,0.84972,0.00193,0.0006932,0.0006932,0.0006932
68,379.111,1.59967,0.62558,0.00139,0.86151,0.75686,0.84044,0.41984,2.00676,0.95166,0.00189,0.0006734,0.0006734,0.0006734
69,384.5,1.55543,0.63666,0.00133,0.82746,0.79608,0.84721,0.40976,1.99323,0.97153,0.00185,0.0006536,0.0006536,0.0006536
70,389.991,1.5411,0.57652,0.00132,0.79685,0.82353,0.85421,0.40955,1.97405,0.90329,0.00184,0.0006338,0.0006338,0.0006338
71,395.331,1.62135,0.58494,0.00143,0.81784,0.8549,0.87708,0.42537,2.02496,0.86895,0.00195,0.000614,0.000614,0.000614
72,400.863,1.60573,0.58665,0.00137,0.82292,0.8,0.84884,0.40636,1.97084,0.9074,0.00186,0.0005942,0.0005942,0.0005942
73,406.238,1.57649,0.55572,0.00135,0.79461,0.83529,0.85404,0.41008,1.98109,0.85267,0.00185,0.0005744,0.0005744,0.0005744
74,411.596,1.58431,0.54903,0.00139,0.82023,0.84097,0.86994,0.42058,2.00551,0.8274,0.0019,0.0005546,0.0005546,0.0005546
75,417.059,1.52943,0.55073,0.00128,0.83874,0.81588,0.87491,0.42819,1.96687,0.87038,0.00183,0.0005348,0.0005348,0.0005348
76,422.541,1.54087,0.57287,0.0013,0.83622,0.81176,0.86137,0.42032,1.95315,0.92877,0.0018,0.000515,0.000515,0.000515
77,428.023,1.53091,0.54307,0.0013,0.83784,0.81961,0.87239,0.42374,2.02485,0.878,0.0019,0.0004952,0.0004952,0.0004952
78,433.409,1.48941,0.54442,0.00127,0.83215,0.79715,0.8725,0.42814,1.97258,0.89398,0.00181,0.0004754,0.0004754,0.0004754
79,438.912,1.49343,0.52762,0.00131,0.8853,0.76078,0.86359,0.42441,1.96341,0.89371,0.00183,0.0004556,0.0004556,0.0004556
80,444.313,1.48147,0.54273,0.0012,0.79373,0.81961,0.85211,0.41851,1.9966,0.85487,0.00185,0.0004358,0.0004358,0.0004358
81,449.723,1.47552,0.49117,0.00122,0.81237,0.79799,0.85097,0.42116,1.99722,0.86798,0.00186,0.000416,0.000416,0.000416
82,455.204,1.47982,0.53125,0.00127,0.83383,0.8068,0.86137,0.42257,2.00676,0.85989,0.00186,0.0003962,0.0003962,0.0003962
83,460.683,1.49186,0.51835,0.00126,0.79203,0.81569,0.85621,0.42515,1.99743,0.83666,0.00186,0.0003764,0.0003764,0.0003764
84,466.064,1.47653,0.51558,0.00125,0.85544,0.78431,0.86261,0.42347,1.99944,0.8369,0.00188,0.0003566,0.0003566,0.0003566
85,471.565,1.42881,0.51141,0.00124,0.86428,0.78039,0.84901,0.42978,1.9598,0.91376,0.00183,0.0003368,0.0003368,0.0003368
86,477.045,1.46024,0.51297,0.00122,0.84292,0.77255,0.84631,0.42371,1.94769,0.95076,0.00182,0.000317,0.000317,0.000317
87,482.481,1.45164,0.50284,0.00122,0.80375,0.81909,0.84912,0.42297,1.95238,0.89399,0.00183,0.0002972,0.0002972,0.0002972
88,487.97,1.44469,0.46958,0.0012,0.80907,0.83137,0.86274,0.42288,1.99398,0.83525,0.00186,0.0002774,0.0002774,0.0002774
89,493.377,1.45161,0.5008,0.00121,0.84294,0.79981,0.86616,0.4303,1.98276,0.84805,0.00181,0.0002576,0.0002576,0.0002576
90,498.847,1.44123,0.50096,0.00117,0.8756,0.77283,0.86527,0.42916,1.96942,0.86727,0.00181,0.0002378,0.0002378,0.0002378
91,504.924,1.44001,0.49486,0.00118,0.87359,0.78591,0.87065,0.42545,2.00472,0.8635,0.00187,0.000218,0.000218,0.000218
92,510.339,1.43865,0.50037,0.0012,0.8635,0.79386,0.87078,0.43026,1.96584,0.86245,0.00182,0.0001982,0.0001982,0.0001982
93,515.872,1.40251,0.4799,0.00115,0.88685,0.77647,0.86907,0.43028,1.96161,0.84376,0.00181,0.0001784,0.0001784,0.0001784
94,521.255,1.40929,0.49383,0.00114,0.82311,0.82745,0.86685,0.43025,1.96645,0.84563,0.00184,0.0001586,0.0001586,0.0001586
95,526.757,1.43177,0.45985,0.0012,0.87783,0.79608,0.8705,0.43404,1.96618,0.83755,0.00184,0.0001388,0.0001388,0.0001388
96,532.2,1.39993,0.43796,0.00115,0.88115,0.79608,0.87142,0.44033,1.95105,0.83949,0.00181,0.000119,0.000119,0.000119
97,537.643,1.39407,0.48237,0.00115,0.87779,0.78824,0.85981,0.43602,1.94869,0.84715,0.00179,9.92e-05,9.92e-05,9.92e-05
98,543.145,1.4203,0.49847,0.00114,0.89106,0.80194,0.8749,0.43998,1.95652,0.84227,0.00182,7.94e-05,7.94e-05,7.94e-05
99,548.66,1.41492,0.50472,0.00118,0.88606,0.7929,0.86919,0.43308,1.97001,0.84408,0.00183,5.96e-05,5.96e-05,5.96e-05
100,554.027,1.36263,0.47886,0.0011,0.89465,0.8,0.87113,0.43071,1.9677,0.83941,0.00184,3.98e-05,3.98e-05,3.98e-05
