epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,118.863,2.25015,0.92497,0.00221,0.67706,0.55087,0.60513,0.2122,2.61708,1.16726,0.00242,0.0009572,0.0009572,0.0009572
81,120.255,2.2335,0.9049,0.00228,0.6931,0.56471,0.59995,0.2077,2.61901,1.16228,0.00245,0.000944,0.000944,0.000944
82,121.714,2.21685,0.88241,0.00227,0.70429,0.54172,0.60026,0.23188,2.54232,1.19311,0.00237,0.0009308,0.0009308,0.0009308
83,123.387,2.14633,0.86195,0.00211,0.68606,0.54902,0.58082,0.2283,2.51554,1.18077,0.00235,0.0009176,0.0009176,0.0009176
84,124.932,2.11493,0.86382,0.00216,0.66832,0.54902,0.58289,0.22775,2.53038,1.21577,0.00233,0.0009044,0.0009044,0.0009044
85,126.337,2.09683,0.86246,0.00212,0.67812,0.54118,0.61278,0.22963,2.51212,1.25964,0.00229,0.0008912,0.0008912,0.0008912
86,127.748,2.07916,0.83195,0.00213,0.6804,0.52597,0.57226,0.2146,2.54762,1.22831,0.00235,0.000878,0.000878,0.000878
87,129.176,2.09529,0.88516,0.00206,0.71944,0.55686,0.60893,0.23544,2.527,1.17775,0.00228,0.0008648,0.0008648,0.0008648
88,130.607,2.0118,0.83244,0.00196,0.7055,0.55429,0.60543,0.22948,2.51714,1.25112,0.00228,0.0008516,0.0008516,0.0008516
89,132.172,2.06167,0.86555,0.00206,0.70947,0.52549,0.60006,0.22349,2.56835,1.16568,0.00233,0.0008384,0.0008384,0.0008384
90,133.608,2.14452,0.86062,0.00214,0.72484,0.51765,0.58456,0.22872,2.54193,1.24615,0.00234,0.0008252,0.0008252,0.0008252
91,135.044,2.08361,0.89326,0.00207,0.66167,0.59056,0.61437,0.23762,2.48492,1.17838,0.00226,0.000812,0.000812,0.000812
92,136.449,2.06202,0.85761,0.00203,0.67836,0.52933,0.56797,0.22138,2.51373,1.18921,0.00237,0.0007988,0.0007988,0.0007988
93,137.845,2.00123,0.83243,0.00201,0.64284,0.56863,0.58796,0.22913,2.53437,1.19719,0.00233,0.0007856,0.0007856,0.0007856
94,139.428,2.04172,0.80787,0.00198,0.65389,0.59271,0.61178,0.23464,2.49351,1.17645,0.00231,0.0007724,0.0007724,0.0007724
95,140.852,2.01289,0.8205,0.00201,0.68083,0.56471,0.6058,0.23301,2.4998,1.24903,0.00232,0.0007592,0.0007592,0.0007592
96,142.256,2.01808,0.81132,0.00203,0.68023,0.56471,0.61684,0.24025,2.4938,1.24496,0.0023,0.000746,0.000746,0.000746
97,143.656,1.99578,0.78227,0.00201,0.71958,0.58431,0.63776,0.23947,2.5151,1.19377,0.0023,0.0007328,0.0007328,0.0007328
98,145.289,2.01305,0.79823,0.00199,0.65047,0.59608,0.60788,0.23125,2.51982,1.16096,0.00232,0.0007196,0.0007196,0.0007196
99,146.903,1.97881,0.84313,0.00197,0.71804,0.57647,0.62367,0.23671,2.54159,1.17278,0.00232,0.0007064,0.0007064,0.0007064
100,148.356,1.96411,0.81598,0.00194,0.71232,0.56078,0.63714,0.25174,2.46266,1.20811,0.00226,0.0006932,0.0006932,0.0006932
101,149.798,2.00337,0.81333,0.00199,0.7407,0.56078,0.64589,0.24753,2.4722,1.16993,0.00228,0.00068,0.00068,0.00068
102,151.206,2.02522,0.79332,0.00203,0.69236,0.59132,0.6336,0.23733,2.54396,1.18666,0.00235,0.0006668,0.0006668,0.0006668
103,152.608,1.98492,0.81265,0.00196,0.73236,0.57647,0.65223,0.24415,2.49441,1.22309,0.0023,0.0006536,0.0006536,0.0006536
104,154.127,2.02392,0.77988,0.00199,0.7625,0.55686,0.63597,0.24533,2.50646,1.33772,0.00232,0.0006404,0.0006404,0.0006404
105,155.61,1.99759,0.76857,0.00192,0.73398,0.57348,0.63373,0.26148,2.43235,1.23557,0.00231,0.0006272,0.0006272,0.0006272
106,157.086,2.00829,0.72334,0.00198,0.72263,0.6,0.64251,0.26349,2.4314,1.18137,0.00225,0.000614,0.000614,0.000614
107,158.527,1.9989,0.77364,0.002,0.71424,0.62745,0.65207,0.24829,2.48245,1.14239,0.00227,0.0006008,0.0006008,0.0006008
