epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,167.52,1.88492,0.67957,0.0017,0.76141,0.68832,0.73192,0.31338,2.28704,1.06564,0.0021,0.0003764,0.0003764,0.0003764
84,169.404,1.85037,0.67197,0.00166,0.79555,0.70588,0.74132,0.3182,2.27118,1.05922,0.00207,0.0003566,0.0003566,0.0003566
85,171.204,1.88538,0.67334,0.00169,0.76339,0.70196,0.73632,0.31348,2.26506,1.07643,0.00207,0.0003368,0.0003368,0.0003368
86,172.977,1.86729,0.64711,0.00163,0.74788,0.68634,0.72764,0.3094,2.31239,1.0625,0.00214,0.000317,0.000317,0.000317
87,174.73,1.83409,0.61788,0.00166,0.76878,0.7041,0.75053,0.31852,2.22908,1.08765,0.00206,0.0002972,0.0002972,0.0002972
88,176.552,1.7643,0.65583,0.00156,0.75995,0.68281,0.73757,0.31785,2.2708,1.08277,0.00209,0.0002774,0.0002774,0.0002774
89,178.398,1.79078,0.65818,0.00161,0.75501,0.6647,0.72789,0.32037,2.29083,1.07963,0.0021,0.0002576,0.0002576,0.0002576
90,180.21,1.81247,0.68628,0.00158,0.73235,0.6902,0.72288,0.3188,2.27284,1.09011,0.00208,0.0002378,0.0002378,0.0002378
91,183.758,1.74201,0.63582,0.00159,0.74061,0.70588,0.72555,0.31498,2.23877,1.07269,0.00205,0.000218,0.000218,0.000218
92,185.578,1.80748,0.65751,0.00162,0.75132,0.67535,0.71924,0.31279,2.26018,1.05437,0.00209,0.0001982,0.0001982,0.0001982
93,187.309,1.78533,0.63142,0.00158,0.78062,0.68627,0.74252,0.31746,2.26443,1.05187,0.00209,0.0001784,0.0001784,0.0001784
94,189.196,1.77638,0.60926,0.00153,0.78353,0.70588,0.7486,0.32017,2.23963,1.0487,0.00206,0.0001586,0.0001586,0.0001586
95,190.971,1.77708,0.6388,0.00158,0.77097,0.69412,0.74155,0.32139,2.22897,1.0545,0.00205,0.0001388,0.0001388,0.0001388
96,192.791,1.73481,0.62802,0.00158,0.7737,0.69719,0.74174,0.32052,2.218,1.05907,0.00204,0.000119,0.000119,0.000119
97,194.528,1.74437,0.6523,0.00152,0.77868,0.70196,0.74879,0.3223,2.21803,1.05554,0.00204,9.92e-05,9.92e-05,9.92e-05
98,196.341,1.69621,0.61308,0.00149,0.78091,0.69804,0.743,0.32394,2.21389,1.05529,0.00203,7.94e-05,7.94e-05,7.94e-05
99,198.256,1.74399,0.64402,0.00154,0.77916,0.70196,0.74116,0.32145,2.23191,1.05363,0.00204,5.96e-05,5.96e-05,5.96e-05
100,199.995,1.7109,0.59456,0.00148,0.77243,0.6902,0.73313,0.32264,2.23392,1.0491,0.00204,3.98e-05,3.98e-05,3.98e-05
