epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,549.77,1.23668,0.41891,0.00174,0.87555,0.80089,0.8571,0.42042,2.00579,0.802,0.00311,0.0006536,0.0006536,0.0006536
70,557.496,1.26095,0.44829,0.00171,0.86184,0.80698,0.87352,0.4197,2.00637,0.7998,0.00305,0.0006338,0.0006338,0.0006338
71,565.228,1.19144,0.4101,0.00167,0.87622,0.82417,0.86628,0.41931,1.98084,0.84406,0.00303,0.000614,0.000614,0.000614
72,572.976,1.22462,0.43141,0.0017,0.85632,0.82018,0.87526,0.42355,2.00598,0.81738,0.00309,0.0005942,0.0005942,0.0005942
73,580.727,1.24371,0.4392,0.00171,0.84791,0.80983,0.84874,0.42112,1.99835,0.84015,0.00308,0.0005744,0.0005744,0.0005744
74,588.463,1.25184,0.43171,0.00166,0.89682,0.80466,0.8735,0.43322,1.98245,0.78237,0.00302,0.0005546,0.0005546,0.0005546
75,596.268,1.19231,0.43708,0.00166,0.81388,0.85382,0.86555,0.42683,1.97459,0.82996,0.00303,0.0005348,0.0005348,0.0005348
76,603.973,1.18806,0.41911,0.00162,0.86684,0.80003,0.8591,0.42418,1.99998,0.8168,0.00305,0.000515,0.000515,0.000515
77,611.723,1.1621,0.40248,0.00161,0.89904,0.80639,0.87675,0.42907,2.01845,0.81545,0.00308,0.0004952,0.0004952,0.0004952
78,619.453,1.17638,0.40046,0.00156,0.86812,0.81759,0.86982,0.43385,1.96371,0.8147,0.003,0.0004754,0.0004754,0.0004754
79,627.203,1.15152,0.41038,0.0016,0.89474,0.79172,0.88008,0.43556,1.9445,0.85172,0.00294,0.0004556,0.0004556,0.0004556
80,634.945,1.14881,0.39329,0.00156,0.85741,0.80122,0.87831,0.42532,1.98886,0.84312,0.00308,0.0004358,0.0004358,0.0004358
81,642.626,1.12574,0.3957,0.00151,0.86717,0.84454,0.88427,0.44019,1.95315,0.84696,0.003,0.000416,0.000416,0.000416
82,650.402,1.15787,0.38394,0.00154,0.8814,0.82682,0.88402,0.43287,1.9968,0.85936,0.00305,0.0003962,0.0003962,0.0003962
83,658.124,1.14001,0.40821,0.00152,0.85871,0.80986,0.85161,0.41539,1.98883,0.80545,0.00306,0.0003764,0.0003764,0.0003764
84,665.865,1.11492,0.3662,0.00154,0.88429,0.82406,0.88684,0.43638,2.0003,0.82537,0.00307,0.0003566,0.0003566,0.0003566
85,673.724,1.10398,0.37642,0.00148,0.86358,0.81893,0.87702,0.43593,1.99205,0.84422,0.00303,0.0003368,0.0003368,0.0003368
86,681.572,1.11431,0.37039,0.00149,0.88733,0.81508,0.87781,0.43535,1.99656,0.8241,0.00302,0.000317,0.000317,0.000317
87,689.351,1.11619,0.40297,0.00147,0.85968,0.81759,0.8613,0.43055,1.97825,0.86762,0.003,0.0002972,0.0002972,0.0002972
88,697.267,1.06181,0.36771,0.00141,0.87324,0.80854,0.87533,0.43519,1.99302,0.88889,0.00303,0.0002774,0.0002774,0.0002774
89,705.186,1.07986,0.36196,0.00143,0.87775,0.8267,0.8817,0.42944,1.99676,0.82599,0.00305,0.0002576,0.0002576,0.0002576
90,713.228,1.08407,0.37029,0.00146,0.88133,0.81665,0.88044,0.42859,2.01593,0.84225,0.00309,0.0002378,0.0002378,0.0002378
91,722.765,1.03051,0.33406,0.00136,0.8685,0.84217,0.8795,0.43213,1.97617,0.80149,0.00301,0.000218,0.000218,0.000218
92,730.625,1.00321,0.31938,0.0013,0.89241,0.82018,0.88354,0.43904,1.97898,0.78987,0.00304,0.0001982,0.0001982,0.0001982
93,738.554,0.99429,0.32959,0.0013,0.88612,0.83182,0.87971,0.43568,1.97525,0.81948,0.003,0.0001784,0.0001784,0.0001784
94,746.725,1.00798,0.31987,0.00132,0.8969,0.80983,0.88079,0.43702,1.97687,0.80771,0.00301,0.0001586,0.0001586,0.0001586
95,754.801,0.97939,0.31218,0.00128,0.8863,0.80674,0.87372,0.43512,1.97714,0.83253,0.00303,0.0001388,0.0001388,0.0001388
96,763.303,0.98401,0.31791,0.00128,0.88636,0.80722,0.87523,0.43994,1.96905,0.8268,0.00302,0.000119,0.000119,0.000119
97,775.014,0.97704,0.30113,0.00127,0.87648,0.81759,0.87451,0.4344,1.96905,0.81331,0.00302,9.92e-05,9.92e-05,9.92e-05
98,788.837,0.96692,0.30691,0.00126,0.87366,0.82924,0.87605,0.43909,1.95626,0.81005,0.00299,7.94e-05,7.94e-05,7.94e-05
99,799.34,0.9804,0.3185,0.00128,0.87253,0.82355,0.87373,0.4384,1.96373,0.81399,0.00301,5.96e-05,5.96e-05,5.96e-05
100,807.972,0.95688,0.29295,0.00124,0.87112,0.82197,0.87383,0.43902,1.96515,0.8206,0.003,3.98e-05,3.98e-05,3.98e-05
