epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,736.37,1.58765,0.69502,0.00151,0.83947,0.74902,0.81805,0.34927,2.17287,1.0118,0.00202,0.000713,0.000713,0.000713
67,747.323,1.58763,0.66353,0.00157,0.82663,0.71055,0.7775,0.32671,2.27703,1.04606,0.00214,0.0006932,0.0006932,0.0006932
68,758.399,1.56878,0.69112,0.0016,0.81014,0.70283,0.78642,0.34496,2.21999,1.02653,0.00207,0.0006734,0.0006734,0.0006734
69,769.38,1.61595,0.72225,0.00162,0.8081,0.76078,0.82067,0.38555,2.05925,1.03146,0.0019,0.0006536,0.0006536,0.0006536
70,780.41,1.54957,0.69896,0.00151,0.76556,0.80677,0.82451,0.34367,2.13622,1.09203,0.00207,0.0006338,0.0006338,0.0006338
71,791.706,1.57676,0.72682,0.00157,0.84057,0.76078,0.83616,0.38591,2.03892,1.05235,0.00189,0.000614,0.000614,0.000614
72,802.953,1.57491,0.76656,0.00154,0.86563,0.75294,0.82494,0.36265,2.1448,1.07374,0.00201,0.0005942,0.0005942,0.0005942
73,814.19,1.5919,0.73008,0.00157,0.8226,0.78192,0.84221,0.37465,2.08024,1.04593,0.00195,0.0005744,0.0005744,0.0005744
74,825.337,1.56295,0.66915,0.00157,0.84909,0.76078,0.8342,0.38388,2.10778,1.01232,0.00198,0.0005546,0.0005546,0.0005546
75,836.533,1.49271,0.63981,0.0015,0.82409,0.75686,0.82614,0.37799,2.06517,1.04838,0.00199,0.0005348,0.0005348,0.0005348
76,847.879,1.54928,0.67254,0.00152,0.82797,0.75686,0.81744,0.34429,2.17496,1.02896,0.00217,0.000515,0.000515,0.000515
77,859.022,1.55484,0.65289,0.00153,0.82416,0.73523,0.81363,0.38619,2.11571,1.03562,0.002,0.0004952,0.0004952,0.0004952
78,870.257,1.55738,0.6202,0.00158,0.81236,0.74702,0.80422,0.35019,2.21822,1.04221,0.0021,0.0004754,0.0004754,0.0004754
79,881.363,1.50337,0.57678,0.00148,0.84971,0.77604,0.83832,0.37728,2.12993,0.9613,0.00206,0.0004556,0.0004556,0.0004556
