epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,107.247,2.31186,1.09558,0.00239,0.68027,0.50196,0.53456,0.19618,2.51553,1.34888,0.00239,0.000614,0.000614,0.000614
72,108.69,2.22988,1.05129,0.00229,0.67371,0.5098,0.53709,0.19572,2.53328,1.33347,0.00236,0.0005942,0.0005942,0.0005942
73,110.209,2.27054,1.08777,0.00233,0.70675,0.4902,0.55325,0.20512,2.52272,1.3252,0.00232,0.0005744,0.0005744,0.0005744
74,111.647,2.27699,1.12177,0.00239,0.69118,0.50196,0.54928,0.20434,2.50585,1.29722,0.00236,0.0005546,0.0005546,0.0005546
75,112.966,2.28429,1.04671,0.00238,0.6793,0.51373,0.5446,0.19584,2.53723,1.27571,0.00237,0.0005348,0.0005348,0.0005348
76,114.286,2.25573,1.07594,0.00233,0.65028,0.49585,0.52589,0.19511,2.51755,1.28727,0.0023,0.000515,0.000515,0.000515
77,115.598,2.24244,0.99713,0.00231,0.71054,0.53725,0.56964,0.20902,2.48789,1.27917,0.0023,0.0004952,0.0004952,0.0004952
78,117.013,2.23575,1.04614,0.00238,0.66477,0.49412,0.54469,0.20735,2.48896,1.3239,0.0023,0.0004754,0.0004754,0.0004754
79,118.461,2.16383,0.98725,0.00225,0.67274,0.50787,0.54426,0.19717,2.50254,1.32765,0.00232,0.0004556,0.0004556,0.0004556
80,119.781,2.27911,0.9865,0.00231,0.61382,0.47996,0.50028,0.18697,2.57768,1.36325,0.00237,0.0004358,0.0004358,0.0004358
81,121.082,2.23523,0.98873,0.00229,0.63773,0.50395,0.52049,0.19692,2.5389,1.34076,0.00231,0.000416,0.000416,0.000416
82,122.399,2.20119,1.02951,0.00229,0.70318,0.52026,0.56474,0.20819,2.52486,1.31029,0.00234,0.0003962,0.0003962,0.0003962
83,123.971,2.23399,0.94525,0.00225,0.65594,0.50196,0.53016,0.19897,2.51715,1.38194,0.00232,0.0003764,0.0003764,0.0003764
84,125.488,2.21097,1.03284,0.00226,0.65911,0.49804,0.52744,0.20317,2.50947,1.33736,0.00231,0.0003566,0.0003566,0.0003566
85,126.802,2.16236,1.01184,0.0022,0.70521,0.50588,0.54217,0.20778,2.47577,1.34022,0.00227,0.0003368,0.0003368,0.0003368
86,128.127,2.1415,0.94863,0.0022,0.67515,0.49804,0.53437,0.2069,2.46947,1.34221,0.00228,0.000317,0.000317,0.000317
87,129.453,2.18427,0.99975,0.00216,0.66447,0.48627,0.53294,0.20856,2.4676,1.31821,0.00229,0.0002972,0.0002972,0.0002972
88,130.78,2.1157,0.92301,0.00211,0.6919,0.4902,0.54941,0.20671,2.48614,1.30803,0.00229,0.0002774,0.0002774,0.0002774
89,132.18,2.13115,0.95018,0.00217,0.70109,0.48627,0.53377,0.20632,2.47718,1.30827,0.00232,0.0002576,0.0002576,0.0002576
90,133.575,2.15123,0.99031,0.00218,0.75907,0.47843,0.54047,0.20607,2.48085,1.34922,0.00233,0.0002378,0.0002378,0.0002378
91,135.693,2.13444,0.97282,0.00221,0.74864,0.46667,0.53054,0.20533,2.48059,1.34299,0.0023,0.000218,0.000218,0.000218
92,137.034,2.12171,0.97538,0.0021,0.71485,0.50196,0.54268,0.20774,2.49548,1.33834,0.00232,0.0001982,0.0001982,0.0001982
93,138.342,2.08793,0.91088,0.00215,0.7109,0.50588,0.54607,0.20912,2.50778,1.31433,0.00233,0.0001784,0.0001784,0.0001784
94,139.792,2.15742,0.92177,0.00221,0.70483,0.49412,0.54725,0.21331,2.49449,1.3153,0.00231,0.0001586,0.0001586,0.0001586
95,141.201,2.13599,0.96399,0.00215,0.71145,0.49412,0.54505,0.21087,2.50086,1.29518,0.00233,0.0001388,0.0001388,0.0001388
96,142.527,2.09998,0.9353,0.00211,0.727,0.49804,0.55346,0.21275,2.51988,1.27931,0.00233,0.000119,0.000119,0.000119
97,143.831,2.08721,0.91774,0.00205,0.72712,0.49804,0.5545,0.21296,2.50137,1.28248,0.00232,9.92e-05,9.92e-05,9.92e-05
98,145.147,2.13806,0.93905,0.00219,0.72444,0.49804,0.55736,0.20863,2.50814,1.30295,0.00232,7.94e-05,7.94e-05,7.94e-05
99,146.566,2.13163,0.95764,0.0021,0.72701,0.49804,0.56085,0.2079,2.51114,1.30869,0.00231,5.96e-05,5.96e-05,5.96e-05
100,147.941,2.10321,0.91978,0.0021,0.72305,0.50196,0.55652,0.21038,2.5032,1.30126,0.00231,3.98e-05,3.98e-05,3.98e-05
